Clothing ID,Age,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,text
24,32,1,1,General,Tops,Sweaters,"title: Great fall/winter piece! [SEP] review: I purchased this piece in store in a size small, ivory. i am usually a size medium but the small fit perfect! material is soft, lightweight, and very comfortable. collar can be buttoned to create more of a turtleneck look or unbuttoned to create less of the same look. i'm so glad i grabbed this because it is a great cold weather staple and i doubt they will last long!!"
24,32,1,2,General,Tops,Sweaters,title: Perfect stable [SEP] review: I am so pleased with this product. it is a great staple for every woman. my one complaint is that it easily pulls.. something to be mindful of when handling the garment.
24,32,1,0,General,Tops,Sweaters,"title: none [SEP] review: It pills a little under the arms and picks up lint, but it's totally worth it. this is a fabulous sweater coat. i receive compliments on it wherever i go. so cozy, warm & delicious. not too hot to wear indoors either. it's breathable. love it. bought in green during black friday sale. highly recommend."
24,32,1,0,General,Tops,Sweaters,"title: none [SEP] review: Love this. it's heavy/warm, stylish and a great throw on any outfit. oversized style."
24,33,1,1,General,Tops,Sweaters,"title: Cozy, flattering, and practical [SEP] review: none"
24,33,1,0,General,Tops,Sweaters,title: Easy to wear [SEP] review: This is a perfect sweater to dress up or dress down. very comfortable and stylish. i love the slits on the side. works great with skinny jeans or leggings.
24,33,1,1,General,Tops,Sweaters,"title: Love love love! [SEP] review: I saw this online but it never struck me as something i would wear. however, after seeing it in the store it really caught my eye with its detailing, so i tried it on. what a great decision because it is so much more beautiful in person, and very soft and warm. it's a perfect winter sweater to start the new year. i am 5'-7"", 138 lbs. and the medium fit perfectly, though it's a little shorter on me than shown in the photos."
24,33,1,0,General,Tops,Sweaters,title: Nice sweater :) [SEP] review: Got so many complements! really comfy but runs big! i'm usually a large and i wish i had gotten the small.
24,33,0,1,General,Tops,Sweaters,"title: Not sure about this one [SEP] review: I'm surprised other reviewers loved this one so much. it's completely different then how it looks on the model. it's much shorter, which others do mention, but it flares a lot. enough to feel maternity-ish on me. it looks fitted on the model. maybe it's my shape, i have a short torso and carry weight in my hips. i ordered an xs too. i will say the material
is very nice and it's well made, but it's going back."
24,34,1,14,General,Tops,Sweaters,"title: An elegant design but... [SEP] review: I agree with the other reviewer, this is a nice piece. i felt so-so about it when i tried it on though. see below.

___________
pros:
- not too heavy or warm due to being part linen/cotton blend, making it breathable and great for more milder temperatures.
- soft floral arrangements with lovely pattern throughout the sweater.
- lovely collar giving it a sophisticated feel.
- ran tts. i'm 5'9, hourglass with some meat on my bones and found the medium to be an ideal fit.
___________
cons:"
24,34,1,11,General,Tops,Sweaters,title: Chic sweater [SEP] review: none
24,34,1,3,General,Tops,Sweaters,title: Cute layering option for fall [SEP] review: Color and style was pretty but the sleeves were so long i had to return it. cuffing the sleeves wasn't an option because you would lose the cute piping detail and see the inside seam.
24,34,1,1,General,Tops,Sweaters,"title: Great fall/winter sweater [SEP] review: This sweater is a great, comfy fall or winter sweater. in several of the pictures the neck is folded down, so beware that the neck has a bit of a turtleneck/mock neck look to it. it can be folded down if that's not the look you're going for. cute sweater!"
24,34,1,0,General,Tops,Sweaters,title: Perfect for cooler weather [SEP] review: Completely versatile and absolutely perfect for days when my pea coat is too heavy. looks amazing with jeans or with slacks for work. i highly recommend this jacket!
24,34,0,1,General,Tops,Sweaters,title: Super cropped sweater [SEP] review: none
24,35,0,9,General,Tops,Sweaters,"title: Absolutely perfect [SEP] review: If you are going for a ridiculously high priced ugly sweater contest, this is the one for you. i normally like clothing with some character and juxtaposition, but this one did not do it for me. i cannot imagine the collar fitting right or flattering anyone, and the mixed layers end up making it look cheap rather than trendy."
24,35,1,4,General,Tops,Sweaters,"title: Cozy chunky sweater [SEP] review: The color and weave of this sweater is really beautiful and it looks very expensive. it is heavy- this is not a lightweight cardigan so save it for the coldest of days! i wore with a white tee like in the picture and jeans, and i did have to roll the sleeves up like the model. i'm not sure that i have a jacket that would fit over this sweater because it is somewhat bulky, but i am still very happy with the purchase. you could wear this at home to lounge in, or out and about for casual outings."
24,35,1,2,General,Tops,Sweaters,"title: Just what i was looking for [SEP] review: On the real...i needed a sweater they gave my tummy some room! what yes i'd love some more pumpkin pie. know what im saying?! what appeared to be lack of constriction in the belly region of a tiny model, made me hope with fingers crossed it would look like that on me. please please just swing and not cling. mmmmm...k. the majority (70%) of the fabric content is natural and a sale was going on so i went for it and purchased this sweater online. so glad i did!"
24,35,0,9,General,Tops,Sweaters,"title: Not retailer's best [SEP] review: This sweater/tunic is very poor quality - the seams looked like they were about to come apart as soon as i got it. and, without a chunky statement necklace, it looks like your grandmothers apron. there just isn't any style to it - has to go back."
24,35,1,9,General,Tops,Sweaters,title: Perfect for any season [SEP] review: This is more beautiful in person. i love the detail and color. i usually don't like ponchos but this one's shape with the square front definitely sets this apart.
24,35,1,0,General,Tops,Sweaters,"title: Pretty but unsure [SEP] review: I love how unique this vest is. i'm still figuring out how to wear it in a feminine way, as it lacks shape at the waist and the collar sometimes doesn't behave. i think the sweater texture makes it more casual, but i could belt it and wear with fancier shoes to glam it up. it is a nice third piece to keep warm for fall or winter--hopefully i""ll wear it more once i figure it out!"
